235,tôt,Je dois partir tôt demain.,I must leave early tomorrow.,Je dois partir _____ demain.,Je dois partir <b>tôt</b> demain.,[sound:sapi5com-5dc5402c-65e1544e-4da9d137-17f61672-95dee03a.mp3]
236,ami,Mon ami parle beaucoup.,My friend is a talkative person.,Mon _____ parle beaucoup.,Mon <b>ami</b> parle beaucoup.,[sound:sapi5com-74ab26de-389f85e5-090638f0-ce40fe61-3e28eb11.mp3]
237,difficile,Ce fut difficile à croire.,It was hard to believe.,Ce fut _____ à croire.,Ce fut <b>difficile</b> à croire.,[sound:sapi5com-ab25787f-5c9d8a4e-1b68a738-8fad6866-03c233c6.mp3]
240,entendu,Tu as entendu ta mère.,You heard your mother.,Tu as _____ ta mère.,Tu as <b>entendu</b> ta mère.,[sound:sapi5com-2912defd-81d147bd-fb46c7ca-c961f72d-ac68e5c1.mp3]
243,raison,"Elles ont raison, bien sûr.","They're right, of course.","Elles ont _____, bien sûr.","Elles ont <b>raison</b>, bien sûr.",[sound:sapi5com-a20e1146-3839d4ff-20ce1d10-6c12ebf4-46e538cf.mp3]
244,fille,La fille ne dit rien.,The girl did not say anything.,La _____ ne dit rien.,La <b>fille</b> ne dit rien.,[sound:sapi5com-cc1c3150-6d745b84-da52a520-dee44278-ef158068.mp3]
244,fille,Ma fille a trois ans.,My daughter is three years old.,Ma _____ a trois ans.,Ma <b>fille</b> a trois ans.,[sound:sapi5com-d74b925a-9242e87a-e670b80b-9de6d987-701aa5a2.mp3]
245,rester,Je dois rester un moment.,I have to stay for a while.,Je dois _____ un moment.,Je dois <b>rester</b> un moment.,[sound:sapi5com-9ea71282-a9bae1b6-46b8a70c-6a24d2e2-4f6cf07d.mp3]
248,chambre,"Va dans ta chambre, maintenant !",Go to your room now!,"Va dans ta _____, maintenant!","Va dans ta <b>chambre</b>, maintenant!",[sound:sapi5com-7f4fce5c-400cf282-31482c75-7021e936-313c0239.mp3]
251,peur,Elle avait peur du chien.,She was afraid of the dog.,Elle avait _____ du chien.,Elle avait <b>peur</b> du chien.,[sound:sapi5com-fe2b1d17-394108c6-7d32dfb6-de05b67f-1377779b.mp3]
251,peur,Tu me fais peur.,You scare me.,Tu me fais _____.,Tu me fais <b>peur</b>.,[sound:sapi5com-d7b505a0-812b1558-abe4f7e1-eee8a7e5-fe2bb467.mp3]
252,anglais,Il parle anglais et français.,He speaks English and French.,Il parle _____ et français.,Il parle <b>anglais</b> et français.,[sound:sapi5com-2a2d92cf-e698d576-ba7abc99-1ae3442a-d7fdffd6.mp3]
255,nom,Personne ne sait son nom.,No one knows his name.,Personne ne sait son _____.,Personne ne sait son <b>nom</b>.,[sound:sapi5com-06ab4b9b-2a30f793-216a15e3-dac2b472-774d738f.mp3]
256,part,Je dois aller quelque part.,I have someplace to go.,Je dois aller quelque _____.,Je dois aller quelque <b>part</b>.,[sound:sapi5com-955aad30-949a43e2-1b6d70ef-549b2935-4a22a398.mp3]
256,part,Tu as fait ta part.,You did your part.,Tu as fait ta _____.,Tu as fait ta <b>part</b>.,[sound:sapi5com-3eea7738-d032dbc0-b22ff659-470fd637-bc24b4d0.mp3]
257,femme,Comment se porte ta femme ?,How's your wife?,Comment se porte ta _____?,Comment se porte ta <b>femme</b>?,[sound:sapi5com-ddc4600a-b7af8cd3-0a93e7f6-edb35225-022d6517.mp3]
258,leur,Ce livre est le leur.,That book is theirs.,Ce livre est le _____.,Ce livre est le <b>leur</b>.,[sound:sapi5com-1cf8aa67-dc7a6755-8f3aed93-ebb6c314-4bc66f57.mp3]
258,leur,Personne ne sait leur nom.,No one knows their name.,Personne ne sait _____ nom.,Personne ne sait <b>leur</b> nom.,[sound:sapi5com-c04f2e1c-ad90bee1-25f32417-76a179f5-54e9a27e.mp3]
259,parents,Où sont vos parents maintenant ?,Where are your parents now?,Où sont vos _____ maintenant?,Où sont vos <b>parents</b> maintenant?,[sound:sapi5com-643fc907-cdc26963-ba6ad7c5-0653b297-886efb47.mp3]
262,souvent,Cela arrive beaucoup trop souvent.,That's happening far too often.,Cela arrive beaucoup trop _____.,Cela arrive beaucoup trop <b>souvent</b>.,[sound:sapi5com-75ce9232-64b24b1f-bac972ae-de562a31-843d3d1a.mp3]
265,lire,Elle veut lire un livre.,She wants to read a book.,Elle veut _____ un livre.,Elle veut <b>lire</b> un livre.,[sound:sapi5com-7a02255e-c9c9a740-d671d808-8c2581eb-ea362b6e.mp3]
268,demande,Je te demande de rester.,I'm asking you to stay.,Je te _____ de rester.,Je te <b>demande</b> de rester.,[sound:sapi5com-8fe1e10b-ae167687-8bfe09fd-8f4962b1-825cb153.mp3]
268,demande,On se demande pourquoi.,We wonder why.,On se _____ pourquoi.,On se <b>demande</b> pourquoi.,[sound:sapi5com-5c034645-03417e2a-2aca4fdf-4ba7963f-4df71575.mp3]
269,fête,Vous faites trop la fête.,You party too much.,Vous faites trop la _____.,Vous faites trop la <b>fête</b>.,[sound:sapi5com-67901e08-31372538-80fc3ba3-dd1bc3e4-c787cc6f.mp3]
270,acheter,Je veux les acheter toutes.,I want to buy them all.,Je veux les _____ toutes.,Je veux les <b>acheter</b> toutes.,[sound:sapi5com-6d501cba-82cbcbaf-19c45405-31f1d6ec-4f927c07.mp3]
271,déjeuner,Je te dois un déjeuner.,I owe you a lunch.,Je te dois un _____.,Je te dois un <b>déjeuner</b>.,[sound:sapi5com-1c6aa04c-5b48d178-411b908b-91162858-d5dc95bf.mp3]
272,fort,Il était petit mais fort.,"He was small, but strong.",Il était petit mais _____.,Il était petit mais <b>fort</b>.,[sound:sapi5com-547bc2b9-eecd5372-6c49dec7-47d92f42-3a62d1f7.mp3]
272,fort,Parle un peu plus fort.,Speak a little louder.,Parle un peu plus _____.,Parle un peu plus <b>fort</b>.,[sound:sapi5com-3a6fb1d0-32b7739e-f78a1493-657b7c0f-b951d7c8.mp3]
276,trouver,Trouver un travail est difficile.,Finding work is difficult.,_____ un travail est difficile.,<b>Trouver</b> un travail est difficile.,[sound:sapi5com-adb21c33-20f370bc-221e2509-13ae07fa-fdcdd75f.mp3]
277,longtemps,Nous avons été longtemps amis.,We've been friends for a long time.,Nous avons été _____ amis.,Nous avons été <b>longtemps</b> amis.,[sound:sapi5com-59379cbc-a05ea4b0-e54aa96c-ef692e3f-5f700142.mp3]
278,matin,Je dois partir demain matin.,I must leave tomorrow morning.,Je dois partir demain _____.,Je dois partir demain <b>matin</b>.,[sound:sapi5com-0ea3c822-bb35475b-3b9b7436-dfb970bb-1093d502.mp3]
279,retard,Vos amis sont en retard.,Your friends are late.,Vos amis sont en _____.,Vos amis sont en <b>retard</b>.,[sound:sapi5com-e66cb1ea-fe231a1c-2ccddafe-2c8fe9d2-cd5119a3.mp3]
280,perdu,Elles ont perdu leur chien.,They lost their dog.,Elles ont _____ leur chien.,Elles ont <b>perdu</b> leur chien.,[sound:sapi5com-f636473a-c5db04f4-ceb2814f-9811ff0a-7336e51d.mp3]
281,laisse,Laisse le chien partir.,Let the dog go.,_____ le chien partir.,<b>Laisse</b> le chien partir.,[sound:sapi5com-56888d88-1578fc7e-f8fe6f95-6661da53-e9064617.mp3]
281,laisse,Ne me laisse pas là.,Don't leave me here.,Ne me _____ pas là.,Ne me <b>laisse</b> pas là.,[sound:sapi5com-bd925ae4-dd452e42-60181589-38a9972d-6f39941e.mp3]
282,pièce,Tout est dans la pièce.,It's all in the room.,Tout est dans la _____.,Tout est dans la <b>pièce</b>.,[sound:sapi5com-3d185e8b-e13386ff-1fc73793-7b6218e1-d849e89b.mp3]
284,trouvé,Nous avons trouvé quelque chose.,We found something.,Nous avons _____ quelque chose.,Nous avons <b>trouvé</b> quelque chose.,[sound:sapi5com-9066403b-8858b8b3-546c80ed-d827e39b-d5eb9869.mp3]
285,question,Cette question est très difficile.,That's a very difficult question.,Cette _____ est très difficile.,Cette <b>question</b> est très difficile.,[sound:sapi5com-f3348501-dbfe6c77-cf533e0c-bd63a19c-779a407a.mp3]
286,non,Dis simplement non !,Just say no.,Dis simplement _____!,Dis simplement <b>non</b>!,[sound:sapi5com-8b6bb016-898168df-cdd91e3e-13761809-a3279784.mp3]
286,non,"Vous voulez cela, non ?","You do want that, don't you?","Vous voulez cela, _____?","Vous voulez cela, <b>non</b>?",[sound:sapi5com-4edd59bb-800364df-a0e691e3-176eeffb-93c755e0.mp3]
287,ville,Il est nouveau en ville.,He's new in town.,Il est nouveau en _____.,Il est nouveau en <b>ville</b>.,[sound:sapi5com-3a4b344c-96155c54-d2d15853-c9dd973c-89770c5b.mp3]
288,jouer,"Je veux jouer, moi aussi.","I want to play, too.","Je veux _____, moi aussi.","Je veux <b>jouer</b>, moi aussi.",[sound:sapi5com-ccfdd82a-14fecc16-1d55592c-826fcaa9-9395ae7a.mp3]
289,frère,Va aider ton frère !,Go and help your brother.,Va aider ton _____!,Va aider ton <b>frère</b>!,[sound:sapi5com-fb95ec2f-2c10e7e5-d00e8bbb-b73e8358-29ded9b0.mp3]
290,lit,La femme lit.,The woman is reading.,La femme _____.,La femme <b>lit</b>.,[sound:sapi5com-4a7b8dbc-d07692ec-db7ea6a1-9d178a77-4611f30f.mp3]
290,lit,Tu devrais rester au lit.,You should stay in bed.,Tu devrais rester au _____.,Tu devrais rester au <b>lit</b>.,[sound:sapi5com-a04b9382-5bdececd-308d76db-11c982fe-8d0d5baf.mp3]
296,aucun,Aucun ne me parle.,Nobody speaks to me.,_____ ne me parle.,<b>Aucun</b> ne me parle.,[sound:sapi5com-66399d51-1d102979-66abdc2b-d5108154-3dce07b2.mp3]
297,tard,À plus tard !,Catch you later.,À plus _____!,À plus <b>tard</b>!,[sound:sapi5com-df1a46c3-b3122a28-1ee75792-6fb9f1f4-f1df566b.mp3]
297,tard,Je suis arrivé trop tard.,I arrived too late.,Je suis arrivé trop _____.,Je suis arrivé trop <b>tard</b>.,[sound:sapi5com-dd5ef310-92382fa7-5256b65a-853e61fe-d2b128f1.mp3]
300,nouvelle,Il veut une nouvelle voiture.,He wants a new car.,Il veut une _____ voiture.,Il veut une <b>nouvelle</b> voiture.,[sound:sapi5com-126298ad-2a204866-a7f0b91b-9ad58c80-b9f60ffc.mp3]
302,enfant,Même un enfant sait cela.,Even a child knows that.,Même un _____ sait cela.,Même un <b>enfant</b> sait cela.,[sound:sapi5com-580d73f8-dfa8a160-f92ae28b-bafa35d8-ada528ea.mp3]
304,désolé,"Désolé, je dois partir.","Sorry, I've got to go.","_____, je dois partir.","<b>Désolé</b>, je dois partir.",[sound:sapi5com-0c8206c2-0489485a-74a6de01-22ca892c-d22b0abf.mp3]
306,sujet,Je connais bien ce sujet.,I am familiar with this subject.,Je connais bien ce _____.,Je connais bien ce <b>sujet</b>.,[sound:sapi5com-72c3d139-93be2930-2b0bd396-0e17b4cd-51e1776b.mp3]
307,davantage,Je voudrais faire davantage.,I'd like to do more.,Je voudrais faire _____.,Je voudrais faire <b>davantage</b>.,[sound:sapi5com-d1ec416d-934c4450-a66ffa35-8916d16b-eaf1c3fe.mp3]
307,davantage,Tu devrais en savoir davantage.,You should know better than that.,Tu devrais en savoir _____.,Tu devrais en savoir <b>davantage</b>.,[sound:sapi5com-8f1eed58-2f4fc34b-d2abebdf-acac4261-098d693b.mp3]
308,entre,Entre dans la pièce.,Come into the room.,_____ dans la pièce.,<b>Entre</b> dans la pièce.,[sound:sapi5com-a5084b98-e9afe247-315a250f-2d2399d3-62d07a67.mp3]
309,presque,Il est presque trois heures.,It's nearly three o'clock.,Il est _____ trois heures.,Il est <b>presque</b> trois heures.,[sound:sapi5com-704aa18f-b4aeeaf7-f92f3fb3-66b0ef8f-7fbadfc3.mp3]
309,presque,Je te crois presque.,I almost believe you.,Je te crois _____.,Je te crois <b>presque</b>.,[sound:sapi5com-7ead46a4-12b9d33c-e409d92c-50535595-11ede876.mp3]
310,travailler,Personne ne veut travailler.,Nobody wants to work.,Personne ne veut _____.,Personne ne veut <b>travailler</b>.,[sound:sapi5com-3537abc7-0be5f523-6d524957-5489db2c-58ad7936.mp3]
312,vrai,"Tu as peur, pas vrai ?","You're afraid, aren't you?","Tu as peur, pas _____?","Tu as peur, pas <b>vrai</b>?",[sound:sapi5com-32a32039-530aa030-9d07dc32-7be4e300-5ed34d01.mp3]
313,chaque,Je viens ici chaque jour.,I come here every day.,Je viens ici _____ jour.,Je viens ici <b>chaque</b> jour.,[sound:sapi5com-16017fc7-8741338e-3afb0ccd-6a5a1d1d-c75247af.mp3]
314,vérité,Dites toujours la vérité.,Always tell the truth.,Dites toujours la _____.,Dites toujours la <b>vérité</b>.,[sound:sapi5com-84d77eb1-00a29215-8fe60200-4d2e979c-05438e18.mp3]
314,vérité,"En vérité, tu as raison.","Actually, you're right.","En _____, tu as raison.","En <b>vérité</b>, tu as raison.",[sound:sapi5com-19e2a0ea-909dfa6a-63bb0879-ed738782-46a40d73.mp3]
315,passe,Je passe avant toi.,I outrank you.,Je _____ avant toi.,Je <b>passe</b> avant toi.,[sound:sapi5com-eace36b8-c243d014-b41f6095-26747df3-4c3eb1c5.mp3]
315,passe,Passe du bon temps !,Have a nice time.,_____ du bon temps!,<b>Passe</b> du bon temps!,[sound:sapi5com-f4690d3a-f207c8d9-b1431573-df953619-d2280dcc.mp3]
315,passe,"Quelque chose se passe, ici.",Something is going on here.,"Quelque chose se _____, ici.","Quelque chose se <b>passe</b>, ici.",[sound:sapi5com-345e664c-f4314a22-d9eefb1f-3c9b23d1-bac53eef.mp3]
318,moins,Je suis moins heureux maintenant.,I'm not as happy now.,Je suis _____ heureux maintenant.,Je suis <b>moins</b> heureux maintenant.,[sound:sapi5com-a7947373-18ebc643-ed21268b-b2bb25ab-c783ac3d.mp3]
320,sœur,Nous sommes frère et sœur.,We are brother and sister.,Nous sommes frère et _____.,Nous sommes frère et <b>sœur</b>.,[sound:sapi5com-58e823cb-b0b0f736-ac4991cf-0a4970e9-f56a1fa3.mp3]
321,lettre,Cette lettre est pour toi.,This letter is for you.,Cette _____ est pour toi.,Cette <b>lettre</b> est pour toi.,[sound:sapi5com-2f3a3c9d-7ae13262-92bafee6-7d5564ff-1f179b1c.mp3]
322,mort,Je voudrais être mort.,I wish I was dead.,Je voudrais être _____.,Je voudrais être <b>mort</b>.,[sound:sapi5com-7d28f635-0dd8dc6f-13f2d871-bfca9a31-b72a4700.mp3]
323,jeune,Sa sœur semble jeune.,His sister looks young.,Sa sœur semble _____.,Sa sœur semble <b>jeune</b>.,[sound:sapi5com-f870982b-7f98f62f-0440b02f-8bc6d4d6-943e3edb.mp3]
323,jeune,Tu es encore jeune.,You're still green.,Tu es encore _____.,Tu es encore <b>jeune</b>.,[sound:sapi5com-735d657c-9c81525f-3e2e9264-7df8e2a3-859ebbd2.mp3]
325,bureau,Où va ce bureau ?,Where does this desk go?,Où va ce _____?,Où va ce <b>bureau</b>?,[sound:sapi5com-620eaa2e-913e9fb3-6b6aaa6b-c081c1a9-58c4ccc9.mp3]
325,bureau,Viens à mon bureau.,Come to my office.,Viens à mon _____.,Viens à mon <b>bureau</b>.,[sound:sapi5com-ba720265-6448d291-bbf128f8-716433bd-6dd76e7b.mp3]
330,journée,Passe une bonne journée.,Have a nice day.,Passe une bonne _____.,Passe une bonne <b>journée</b>.,[sound:sapi5com-bea3fd05-96c422eb-5144286f-f409aced-2a51dd09.mp3]
332,sortir,Elle veut sortir avec lui.,She wants to go out with him.,Elle veut _____ avec lui.,Elle veut <b>sortir</b> avec lui.,[sound:sapi5com-d9553c7a-e9b7f9c3-769c34a0-4321ec7b-27f78b80.mp3]
333,téléphone,Il lui téléphone chaque soir.,He calls her up every night.,Il lui _____ chaque soir.,Il lui <b>téléphone</b> chaque soir.,[sound:sapi5com-a3403245-56cf00e1-86d89627-acf59346-faa1fe97.mp3]
333,téléphone,On vous demande au téléphone.,You're wanted on the telephone.,On vous demande au _____.,On vous demande au <b>téléphone</b>.,[sound:sapi5com-d09296bc-d5d15190-a016ba0e-250479ee-9c2d3581.mp3]
333,téléphone,Où est mon téléphone ?,Where's my phone?,Où est mon _____?,Où est mon <b>téléphone</b>?,[sound:sapi5com-b1184911-772bef7c-63335bec-2dcf5f67-23ce3c1f.mp3]
334,café,Ce café est bien fort.,This coffee is quite strong.,Ce _____ est bien fort.,Ce <b>café</b> est bien fort.,[sound:sapi5com-f4b49545-69368d85-d70615be-6f090291-48c01bc3.mp3]
336,main,Il m'a pris la main.,He caught hold of my hand.,Il m'a pris la _____.,Il m'a pris la <b>main</b>.,[sound:sapi5com-323eb748-8dc74114-b8949705-7b132140-459f001d.mp3]
339,dix,Il est presque dix heures.,It is almost ten o'clock.,Il est presque _____ heures.,Il est presque <b>dix</b> heures.,[sound:sapi5com-842c5a10-a866c3b5-c4a2e171-50a0d71e-32362a39.mp3]
340,tellement,Je me sens tellement perdu.,I just feel so lost.,Je me sens _____ perdu.,Je me sens <b>tellement</b> perdu.,[sound:sapi5com-c3aa7d99-0cfd3198-a7a37eaf-6c446a9f-bbb6d395.mp3]
342,bus,Où va ce bus ?,Where does that bus go?,Où va ce _____?,Où va ce <b>bus</b>?,[sound:sapi5com-a4ae5c64-3a9b4eed-e7a7a39f-2a84007c-0b8e97b6.mp3]
343,histoire,Quelle est leur histoire ?,What's their story?,Quelle est leur _____?,Quelle est leur <b>histoire</b>?,[sound:sapi5com-95c1762c-9f9be772-994e761e-63f4bb7f-6c465ab6.mp3]
344,attendre,Je peux attendre quelques heures.,I can wait a few hours.,Je peux _____ quelques heures.,Je peux <b>attendre</b> quelques heures.,[sound:sapi5com-a9ab600c-555686ed-9694f2e0-7843753f-d095a6a8.mp3]
345,entendre,Je veux en entendre davantage.,I want to hear more.,Je veux en _____ davantage.,Je veux en <b>entendre</b> davantage.,[sound:sapi5com-b154fdf2-d0b3b629-1cb218b0-774adcc1-13ceef1f.mp3]
347,famille,Sa famille est très grande.,Her family is very large.,Sa _____ est très grande.,Sa <b>famille</b> est très grande.,[sound:sapi5com-e639e5e2-ca3f04c2-a6594019-985c70d6-484daf51.mp3]
348,accord,Un accord est un accord.,A deal is a deal.,Un _____ est un _____.,Un <b>accord</b> est un <b>accord</b>.,[sound:sapi5com-9b567c0b-4e3cdcfb-baec43c5-97c1443d-96f24538.mp3]
349,passer,Je ne fais que passer.,I just dropped in.,Je ne fais que _____.,Je ne fais que <b>passer</b>.,[sound:sapi5com-abfb5983-a6d57e77-60358c93-4de9953c-d134e229.mp3]
349,passer,Tout semble se passer bien.,Everything appears to be going well.,Tout semble se _____ bien.,Tout semble se <b>passer</b> bien.,[sound:sapi5com-ea208d12-3dbc1fcf-241cc34f-caad9fea-9635dd33.mp3]
350,donné,Qui t'a donné ça ?,Who gave you this?,Qui t'a _____ ça?,Qui t'a <b>donné</b> ça?,[sound:sapi5com-8aef48fa-f6706f68-70ee2c5b-9f2a5db6-cc7829fc.mp3]
351,reste,Il reste avec sa famille.,He is staying with his relatives.,Il _____ avec sa famille.,Il <b>reste</b> avec sa famille.,[sound:sapi5com-784a0829-b3f0c51b-ef24e02b-8cbae4b2-20eb1325.mp3]
351,reste,Où est le reste ?,Where's the rest?,Où est le _____?,Où est le <b>reste</b>?,[sound:sapi5com-eadd915c-77c7e64b-ea155cbe-effaa250-0767dcd0.mp3]
355,partie,Cette partie est tellement difficile.,This game is so hard.,Cette _____ est tellement difficile.,Cette <b>partie</b> est tellement difficile.,[sound:sapi5com-136f8220-e94ecae0-30c9ec25-3232bcfa-8371be0c.mp3]
355,partie,Je suis partie.,I left.,Je suis _____.,Je suis <b>partie</b>.,[sound:sapi5com-4d070fc2-e04a5fdd-03691ab5-c4bff6f2-962e623d.mp3]
361,occupé,Il sera occupé demain.,He will be busy tomorrow.,Il sera _____ demain.,Il sera <b>occupé</b> demain.,[sound:sapi5com-bf9e31a0-a95e019d-26364e88-a85dc1b1-e44b3ecd.mp3]
362,année,Je me marie cette année.,I'm getting married this year.,Je me marie cette _____.,Je me marie cette <b>année</b>.,[sound:sapi5com-a4b423f4-029e18db-1f04d80b-28722905-8fa898a9.mp3]
363,apprendre,Je devrais apprendre le français.,I should learn French.,Je devrais _____ le français.,Je devrais <b>apprendre</b> le français.,[sound:sapi5com-9935b468-0ac364f5-64f0bfde-5a00b166-069df9cf.mp3]
364,fils,Il a trois fils.,He has three children.,Il a trois _____.,Il a trois <b>fils</b>.,[sound:sapi5com-0ed308eb-4f9f532c-d089a36b-0909833f-4fc706e3.mp3]
364,fils,Je connais ton fils.,I know your son.,Je connais ton _____.,Je connais ton <b>fils</b>.,[sound:sapi5com-e8c9b2a1-0f07a169-ea054c27-9515151e-9ef9f177.mp3]
366,alors,Ce sera alors trop tard.,It'll be too late then.,Ce sera _____ trop tard.,Ce sera <b>alors</b> trop tard.,[sound:sapi5com-cef723bd-143cbf04-bc30b69c-10a3b745-1d4913ef.mp3]
367,vivre,Elle veut vivre en ville.,She wants to live in the city.,Elle veut _____ en ville.,Elle veut <b>vivre</b> en ville.,[sound:sapi5com-9707bfe7-f5576a4a-aca1131c-a69ef2e8-35f6e3d2.mp3]
367,vivre,Je fais ça pour vivre.,I do this for a living.,Je fais ça pour _____.,Je fais ça pour <b>vivre</b>.,[sound:sapi5com-9441271e-49500714-d1caba11-398c2685-2fa9c27b.mp3]
371,pouvoir,Il l'a en son pouvoir.,He has her under his thumb.,Il l'a en son _____.,Il l'a en son <b>pouvoir</b>.,[sound:sapi5com-c39ac894-1032f3cd-af5bd65b-90b48aac-0a69e81c.mp3]
371,pouvoir,Je savais pouvoir le faire.,I knew I could do it.,Je savais _____ le faire.,Je savais <b>pouvoir</b> le faire.,[sound:sapi5com-6a07568f-31b839f2-113eb592-5f57448f-1a3d0f22.mp3]
372,fini,Mon travail est presque fini.,My work is almost finished.,Mon travail est presque _____.,Mon travail est presque <b>fini</b>.,[sound:sapi5com-66c60ea0-111c3d14-64f0c049-71610bd8-7d4134fd.mp3]
373,garçon,Ce garçon est mon fils.,This boy is my son.,Ce _____ est mon fils.,Ce <b>garçon</b> est mon fils.,[sound:sapi5com-0bc33494-0ace7a96-8502f901-660a204d-8d6ca7fd.mp3]
374,photo,Il avait pris une photo.,He took a picture.,Il avait pris une _____.,Il avait pris une <b>photo</b>.,[sound:sapi5com-fc6910f4-3221f6a0-a462e7b5-cc4442e0-01072a09.mp3]
375,vue,Il a perdu la vue.,He lost his eyesight.,Il a perdu la _____.,Il a perdu la <b>vue</b>.,[sound:sapi5com-13116894-156263a1-f71f6732-9513ed28-132267c1.mp3]
375,vue,Je vous ai vue hier.,I saw you yesterday.,Je vous ai _____ hier.,Je vous ai <b>vue</b> hier.,[sound:sapi5com-67f8fad5-4e2de318-3bc6a8b9-8dbd490b-5e05c8bc.mp3]
377,mangé,Il a tout mangé.,He ate all of it.,Il a tout _____.,Il a tout <b>mangé</b>.,[sound:sapi5com-e073d3fe-ae74d90d-292c6b5a-b9e51b23-9ee75025.mp3]
378,écrire,Veuillez écrire votre nom ici.,Please write your name here.,Veuillez _____ votre nom ici.,Veuillez <b>écrire</b> votre nom ici.,[sound:sapi5com-fb184408-633e4da6-f731024f-2290cb8c-070fd80f.mp3]
383,dur,Tout est dur.,Everything is tough.,Tout est _____.,Tout est <b>dur</b>.,[sound:sapi5com-4a2a0146-48af9c0c-6e572234-81c7f4d3-ce9bc166.mp3]
383,dur,Tu devrais travailler dur.,You should work hard.,Tu devrais travailler _____.,Tu devrais travailler <b>dur</b>.,[sound:sapi5com-f3691daa-2a74e8e1-0f46665b-edbab205-1c4af252.mp3]
